atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados
84708,Panagiotis,REM,Meia,6,3.0,0.0,0.0,0,0.0,False,False,RBB,-1.341,armadilha_leve,0.0,0.0,0.0,46.4,neutro,0.0
141337,Lucas Taverna,CFC,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,CAM,0.924,valor_bom,0.0,0.0,0.0,54.3,neutro,0.0
95555,Sávio,REM,Lateral,6,4.66,0.0,2.47,3,0.0,False,False,RBB,0.126,neutro,2.954,2.47,0.375,44.8,neutro,0.99
104257,João Lucas,REM,Lateral,5,4.59,0.0,2.82,6,0.0,False,False,RBB,0.222,neutro,3.0,2.82,0.75,44.8,neutro,2.02
130283,Matheus Dias,CFC,Meia,6,1.0,0.0,0.0,0,0.0,False,True,CAM,0.839,valor_bom,0.0,0.0,0.0,42.1,neutro,0.0
83074,Ygor Vinhas,REM,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,RBB,-1.179,armadilha_leve,0.0,0.0,0.0,45.1,neutro,0.0
96831,Carlinhos,REM,Atacante,6,3.5,0.0,-1.0,0,0.0,False,False,RBB,-1.721,armadilha_forte,0.0,0.0,0.0,46.3,neutro,0.0
98224,Jáderson,REM,Meia,6,3.24,0.71,1.03,7,4.0,True,False,RBB,-0.496,neutro,0.926,1.03,0.875,46.4,neutro,0.75
97735,Giovanni Pavani,REM,Meia,6,2.98,0.0,1.5,1,0.0,False,False,RBB,-0.317,neutro,0.908,1.5,0.125,46.4,neutro,0.11
122441,Kayky Almeida,REM,Zagueiro,6,2.81,0.0,1.89,7,0.0,False,False,RBB,0.84,valor_bom,1.896,1.89,0.875,44.9,neutro,1.49
143455,PH Gama,REM,Meia,6,2.0,0.0,0.0,0,0.0,False,False,RBB,-0.436,neutro,0.0,0.0,0.0,46.4,neutro,0.0
102911,Zé Ricardo,REM,Meia,6,4.7,0.1,3.3,10,1.5,True,False,RBB,0.517,valor_bom,2.676,3.3,1.0,46.4,neutro,2.48
142593,Nicolás Ferreira,REM,Atacante,6,2.74,0.0,0.2,1,0.0,False,False,RBB,-0.406,neutro,0.802,0.2,0.125,46.3,neutro,0.09
117338,Yago Ferreira,REM,Meia,6,2.0,0.0,0.0,0,0.0,False,False,RBB,-0.436,neutro,0.0,0.0,0.0,46.4,neutro,0.0
107700,Eduardo Melo,REM,Atacante,6,2.13,0.0,1.4,1,0.0,False,False,RBB,0.231,neutro,0.935,1.4,0.125,46.3,neutro,0.11
111945,Diego Hernández,REM,Meia,6,4.51,0.82,2.35,4,5.0,True,False,RBB,-0.073,neutro,2.048,1.1,0.5,46.4,neutro,0.95
68822,Rafael Santos,CHA,Goleiro,7,5.42,0.18,4.6,3,4.5,True,True,BOT,1.594,valor_oculto,4.403,4.6,0.375,28.7,neutro,0.95
107172,Patrick de Paula,REM,Meia,6,7.36,0.0,5.48,6,0.0,False,False,RBB,1.583,valor_oculto,4.72,3.81,0.75,46.4,neutro,3.29
145782,Tassano,REM,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,False,RBB,-1.383,armadilha_leve,0.0,0.0,0.0,44.9,neutro,0.0
146040,João Pedro,REM,Atacante,6,3.13,0.0,2.06,5,0.0,False,False,RBB,-0.168,neutro,1.332,0.46,0.625,46.3,neutro,0.77
70958,Jean Carlos,CHA,Meia,7,7.34,-0.7,3.96,10,-1.3,True,True,BOT,0.841,valor_bom,4.045,1.96,1.0,47.9,neutro,3.88
95620,Bruno Leonardo,CHA,Zagueiro,7,3.01,0.21,1.47,9,1.1,True,True,BOT,0.439,neutro,1.673,1.14,1.0,28.5,neutro,0.95
71043,Léo Vieira,BAH,Goleiro,7,7.24,0.41,5.76,10,5.5,True,False,FLA,1.578,valor_oculto,5.124,4.76,1.0,34.5,neutro,3.54
97969,Marcos Vinícius,CHA,Lateral,6,3.25,-0.66,2.15,4,0.2,True,True,BOT,0.378,neutro,2.171,0.9,0.5,28.3,neutro,0.61
97432,Victor Caetano,CHA,Zagueiro,6,3.47,0.0,2.0,5,0.0,False,True,BOT,0.396,neutro,1.939,2.0,0.625,28.5,neutro,0.69
141385,João Victor,REM,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,RBB,0.713,valor_bom,0.0,0.0,0.0,45.1,neutro,0.0
105664,Walter Clar,CHA,Lateral,7,7.88,0.0,5.2,9,0.0,False,True,BOT,0.972,valor_bom,5.346,2.31,1.0,28.3,neutro,3.03
141386,Marcos Alexandre,REM,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,RBB,0.713,valor_bom,0.0,0.0,0.0,45.1,neutro,0.0
88293,Neto Pessoa,CHA,Atacante,6,4.39,-0.5,3.0,5,2.9,True,True,BOT,0.158,neutro,2.436,1.4,0.625,47.4,neutro,1.44
109336,Rafael Carvalheira,CHA,Meia,7,4.94,0.01,2.39,9,1.2,True,True,BOT,-0.188,neutro,2.158,1.83,1.0,47.9,neutro,2.07
102906,Anderson,CHA,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,BOT,-1.179,armadilha_leve,0.0,0.0,0.0,28.7,neutro,0.0
83048,Rafael Thyere,CHA,Zagueiro,6,4.0,0.0,0.0,0,0.0,False,True,BOT,-2.069,armadilha_forte,0.0,0.0,0.0,28.5,neutro,0.0
68938,Giovanni Augusto,CHA,Meia,6,3.2,0.0,0.93,7,0.0,False,True,BOT,-0.518,armadilha_leve,0.879,0.93,0.875,47.9,neutro,0.74
95332,Marcinho,CHA,Atacante,6,3.19,0.15,1.69,9,1.2,True,True,BOT,-0.234,neutro,1.307,1.69,1.0,47.4,neutro,1.24
116066,Rubens,CHA,Atacante,6,3.15,0.0,2.28,5,0.0,False,True,BOT,-0.098,neutro,1.417,0.68,0.625,47.4,neutro,0.84
107453,João Paulo,CHA,Zagueiro,6,4.91,0.0,7.0,1,0.0,False,True,BOT,0.613,valor_bom,2.923,2.0,0.125,28.5,neutro,0.21
101393,Eduardo Doma,CHA,Zagueiro,7,4.59,-0.6,3.58,10,0.7,True,True,BOT,0.936,valor_bom,3.062,2.68,1.0,28.5,neutro,1.75
104519,Camilo,CHA,Meia,7,4.8,-0.61,2.84,9,1.7,True,True,BOT,0.152,neutro,2.396,2.84,1.0,47.9,neutro,2.3
107516,Ênio,CHA,Atacante,7,4.71,-0.54,2.63,3,1.3,True,True,BOT,-0.206,neutro,2.232,2.63,0.375,47.4,neutro,0.79
103987,Higor Meritão,CHA,Meia,6,7.92,0.3,4.94,8,4.9,True,True,BOT,1.185,valor_bom,4.545,4.32,1.0,47.9,neutro,4.35
130414,Robert,CHA,Meia,5,3.51,0.0,3.0,1,0.0,False,True,BOT,-0.524,armadilha_leve,1.075,3.0,0.125,47.9,neutro,0.13
123625,Ítalo,CHA,Atacante,7,2.96,-0.07,1.92,10,1.3,True,True,BOT,0.073,neutro,1.456,1.92,1.0,47.4,neutro,1.38
104470,Everton,CHA,Lateral,7,3.73,0.0,2.27,8,0.0,False,True,BOT,0.03,neutro,2.226,1.27,1.0,28.3,neutro,1.26
122138,João Vitor,CHA,Meia,6,3.57,0.33,2.1,6,3.3,True,True,BOT,-0.23,neutro,1.377,2.1,0.75,47.9,neutro,0.99
130843,Arthur Dias,CAP,Zagueiro,7,6.69,1.61,4.05,8,9.2,True,False,PAL,0.953,valor_bom,3.974,2.92,1.0,19.9,desfavoravel,1.58
97900,Vitão,FLA,Zagueiro,6,8.27,0.0,1.9,3,0.0,False,True,BAH,-0.301,neutro,3.353,0.9,0.375,43.1,neutro,1.08
110426,Bernabei,INT,Lateral,3,10.01,-0.44,5.6,10,9.6,True,True,MIR,0.382,neutro,5.56,4.1,1.0,60.5,favoravel,6.73
99552,Rossi,FLA,Goleiro,7,7.97,0.49,3.67,9,4.2,True,True,BAH,0.29,neutro,3.98,2.0,1.0,43.3,neutro,3.45
111279,Mancha,CHA,Lateral,6,3.0,0.0,0.0,0,0.0,False,True,BOT,-1.716,armadilha_forte,0.0,0.0,0.0,28.3,neutro,0.0
140438,David,CHA,Meia,6,1.31,0.0,0.77,3,0.0,False,True,BOT,1.293,valor_bom,0.817,0.77,0.375,47.9,neutro,0.29
89837,Lucho Acosta,FLU,Meia,2,11.51,-0.27,6.86,10,0.0,True,False,SAN,1.355,valor_bom,5.656,3.86,1.0,42.5,neutro,4.81
51772,Everton Ribeiro,BAH,Meia,7,9.76,-0.4,5.48,6,5.2,True,False,FLA,0.789,valor_bom,4.72,3.81,0.75,40.8,neutro,2.89
121870,Gustavo Talles,CHA,Lateral,6,2.0,0.0,0.0,0,0.0,False,True,BOT,-0.62,armadilha_leve,0.0,0.0,0.0,28.3,neutro,0.0
89274,Andreas Pereira,PAL,Meia,7,13.73,-0.58,6.51,11,0.9,True,True,CAP,0.686,valor_bom,5.516,2.42,1.0,72.4,favoravel,7.99
124674,Felipe Negrucci,SAO,Meia,6,2.0,0.0,0.0,0,0.0,False,False,VAS,-0.436,neutro,0.0,0.0,0.0,52.5,neutro,0.0
130806,Kauan,CHA,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,True,BOT,0.748,valor_bom,0.0,0.0,0.0,28.5,neutro,0.0
127969,Matheus Reis,FLU,Atacante,5,1.0,0.0,0.0,0,0.0,False,False,SAN,0.588,valor_bom,0.0,0.0,0.0,42.1,neutro,0.0
68708,Eduardo,MIR,Meia,3,6.21,-0.42,2.98,5,1.3,True,False,INT,0.916,valor_bom,3.7,1.98,0.625,31.7,desfavoravel,1.47
