atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,prob_vitoria,prob_gols
143600,Kauã Moraes,CRU,Lateral,6,6.81,0.0,4.83,10,0.0,False,True,FLA,0.148,neutro,4.23,2.53,1.0,0.311,0.469
124912,Jonathan Jesus,CRU,Zagueiro,3,6.66,0.46,4.27,15,5.9,True,True,FLA,1.084,valor_bom,4.159,3.67,1.0,0.311,0.469
131967,Villarreal,CRU,Atacante,5,8.62,0.0,5.65,12,0.0,False,True,FLA,1.184,valor_bom,5.322,3.23,1.0,0.311,0.469
114405,Sinisterra,CRU,Atacante,5,5.85,0.0,3.27,8,0.0,False,True,FLA,-0.699,armadilha_leve,2.837,2.27,1.0,0.311,0.469
137542,Kaique Kenji,CRU,Atacante,6,2.39,0.0,1.2,9,0.0,False,True,FLA,-0.175,neutro,1.076,0.31,1.0,0.311,0.469
122660,Japa,MIR,Meia,7,6.01,-0.52,4.7,6,1.6,True,False,SAN,1.658,valor_oculto,4.351,3.87,0.75,0.477,0.5
69783,Danilo,FLA,Zagueiro,6,5.39,0.09,1.63,7,3.0,True,False,CRU,-0.752,armadilha_leve,2.242,1.2,0.875,0.157,0.469
117404,Otávio,CRU,Goleiro,7,3.11,0.68,2.41,10,5.5,True,True,FLA,0.716,valor_bom,2.488,1.91,1.0,0.311,0.469
87863,Arrascaeta,FLA,Meia,7,14.11,-0.48,5.19,14,5.0,True,False,CRU,-0.379,neutro,4.79,3.4,1.0,0.157,0.469
146807,Rayan Lelis,CRU,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,FLA,-1.09,armadilha_leve,0.0,0.0,0.0,0.311,0.469
82627,Luiz Araújo,FLA,Atacante,6,8.63,0.75,3.61,12,10.4,True,False,CRU,-0.419,neutro,4.098,1.86,1.0,0.157,0.469
137543,Tevis,CRU,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,FLA,-1.09,armadilha_leve,0.0,0.0,0.0,0.311,0.469
80061,Saúl,FLA,Meia,6,6.28,0.0,2.43,6,0.0,False,False,CRU,0.338,neutro,3.378,1.6,0.75,0.157,0.469
84735,Jorginho,FLA,Meia,7,8.54,-0.76,3.96,16,0.0,True,False,CRU,0.198,neutro,4.003,3.02,1.0,0.157,0.469
88393,Ayrton Lucas,FLA,Lateral,7,9.56,0.92,5.2,12,10.3,True,False,CRU,0.162,neutro,5.201,2.62,1.0,0.157,0.469
83528,Léo Pereira,FLA,Zagueiro,7,8.96,-1.63,4.56,18,1.5,True,False,CRU,0.449,neutro,4.373,2.28,1.0,0.157,0.469
84816,Varela,FLA,Lateral,2,7.97,-0.98,4.65,17,2.0,True,False,CRU,0.334,neutro,4.827,2.83,1.0,0.157,0.469
96652,Allan,COR,Meia,7,3.26,0.0,1.19,17,3.6,True,False,CFC,-0.625,armadilha_leve,1.128,1.19,1.0,0.211,0.384
86757,Everton,FLA,Atacante,6,5.67,0.0,1.42,9,0.0,False,False,CRU,-1.838,armadilha_forte,1.883,1.42,1.0,0.157,0.469
96870,Emerson Royal,FLA,Lateral,2,7.39,0.0,5.48,10,0.0,False,False,CRU,1.212,valor_bom,5.356,3.48,1.0,0.157,0.469
90285,Bruno Henrique,FLA,Atacante,6,6.45,0.0,2.84,15,0.0,False,False,CRU,-0.128,neutro,3.532,1.31,1.0,0.157,0.469
91473,Erick Pulgar,FLA,Meia,7,5.97,-1.2,2.54,12,0.0,True,False,CRU,0.216,neutro,3.16,2.12,1.0,0.157,0.469
98873,Samuel Lino,FLA,Atacante,7,12.27,0.57,7.79,21,11.9,True,False,CRU,2.049,valor_oculto,6.973,3.84,1.0,0.157,0.469
99228,De la Cruz,FLA,Meia,5,4.41,0.0,0.82,10,0.0,False,False,CRU,-1.139,armadilha_leve,1.363,0.82,1.0,0.157,0.469
97867,Léo Ortiz,FLA,Zagueiro,7,9.41,0.0,4.28,17,0.0,False,False,CRU,0.041,neutro,4.175,2.52,1.0,0.157,0.469
122573,Wallace Yan,FLA,Atacante,6,2.44,0.0,0.1,7,0.0,False,False,CRU,-0.926,armadilha_leve,0.546,0.1,0.875,0.157,0.469
115914,Evertton Araújo,FLA,Meia,6,2.66,-0.37,1.24,17,0.0,True,False,CRU,-0.075,neutro,1.162,0.95,1.0,0.157,0.469
109096,Plata,FLA,Atacante,2,12.16,2.22,6.95,12,14.6,True,False,CRU,0.944,valor_bom,6.102,4.78,1.0,0.157,0.469
145705,Douglas Telles,FLA,Atacante,6,2.0,0.0,0.0,0,0.0,False,False,CRU,-1.09,armadilha_leve,0.0,0.0,0.0,0.157,0.469
122318,Dyogo Alves,FLA,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,CRU,-1.56,armadilha_forte,0.0,0.0,0.0,0.157,0.469
122320,Daniel Sales,FLA,Lateral,6,2.0,0.0,0.0,0,0.0,False,False,CRU,-1.261,armadilha_leve,0.0,0.0,0.0,0.157,0.469
78855,Thiago Santos,CFC,Zagueiro,6,4.55,0.19,3.2,16,3.8,True,True,COR,0.788,valor_bom,3.059,2.26,1.0,0.307,0.384
130189,Léo Nannetti,FLA,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,CRU,-0.796,armadilha_leve,0.0,0.0,0.0,0.157,0.469
79631,Cano,FLU,Atacante,6,5.89,1.82,2.61,7,11.5,True,True,REM,0.528,valor_bom,3.794,1.47,0.875,0.666,0.527
140492,João Victor,FLA,Zagueiro,6,4.34,0.0,6.5,1,0.0,False,False,CRU,1.091,valor_bom,3.191,3.5,0.125,0.157,0.469
78117,Everaldo,BAH,Atacante,6,6.29,0.0,4.04,15,0.0,False,False,VIT,0.982,valor_bom,4.315,1.91,1.0,0.239,0.479
143295,Joshua,FLA,Meia,6,2.6,0.0,-0.3,1,0.0,False,False,CRU,-0.398,neutro,0.853,0.0,0.125,0.157,0.469
73384,Samuel Xavier,FLU,Lateral,7,7.48,0.0,3.75,14,0.0,False,True,REM,-0.105,neutro,4.278,3.11,1.0,0.666,0.527
62977,Ganso,FLU,Meia,7,3.97,0.56,1.13,14,4.8,True,True,REM,-0.734,armadilha_leve,1.461,1.13,1.0,0.666,0.527
130382,Guilherme Gomes,FLA,Meia,6,3.0,0.0,0.0,0,0.0,False,False,CRU,-1.798,armadilha_forte,0.0,0.0,0.0,0.157,0.469
78445,Renê,FLU,Lateral,7,10.0,0.35,5.94,15,7.4,True,True,REM,0.58,valor_bom,5.683,4.67,1.0,0.666,0.527
87258,Soteldo,FLU,Atacante,7,4.28,0.32,1.74,16,4.4,True,True,REM,-0.798,armadilha_leve,1.961,1.74,1.0,0.666,0.527
105647,Maurício,PAL,Meia,6,7.74,0.81,4.08,20,8.5,True,True,VAS,0.589,valor_bom,4.083,2.58,1.0,0.575,0.504
89493,Igor Rabello,FLU,Zagueiro,5,8.06,0.11,6.65,2,4.5,True,True,REM,0.929,valor_bom,4.491,5.15,0.25,0.666,0.527
100987,Nonato,FLU,Meia,6,5.34,-0.6,2.34,10,0.0,True,True,REM,-0.635,armadilha_leve,2.207,1.34,1.0,0.666,0.527
86485,Keno,CFC,Atacante,6,3.09,-0.19,0.61,7,0.4,True,True,COR,-1.31,armadilha_leve,0.784,0.61,0.875,0.307,0.384
101478,Marcelo Pitaluga,FLU,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,REM,-1.56,armadilha_forte,0.0,0.0,0.0,0.666,0.527
102928,Canobbio,FLU,Atacante,7,11.26,0.81,7.12,15,8.8,True,True,REM,1.517,valor_oculto,6.323,3.99,1.0,0.666,0.527
87228,Guilherme Arana,FLU,Lateral,6,7.42,0.0,3.25,14,0.0,False,True,REM,-0.455,neutro,3.96,2.39,1.0,0.666,0.527
103523,Ignácio,FLU,Zagueiro,7,7.32,0.0,3.45,10,0.0,False,True,REM,0.173,neutro,3.673,2.55,1.0,0.666,0.527
102137,Vitor Eudes,FLU,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,REM,-0.796,armadilha_leve,0.0,0.0,0.0,0.666,0.527
101319,Guga,FLU,Lateral,3,6.24,0.69,3.23,13,5.9,True,True,REM,-0.638,armadilha_leve,3.326,2.0,1.0,0.666,0.527
110759,John Kennedy,FLU,Atacante,5,10.92,0.0,7.3,17,0.0,False,True,REM,1.875,valor_oculto,6.51,2.77,1.0,0.666,0.527
127932,Júlio Fidelis,FLU,Lateral,6,2.0,0.0,0.0,0,0.0,False,True,REM,-1.261,armadilha_leve,0.0,0.0,0.0,0.666,0.527
132071,Serna,FLU,Atacante,6,7.01,0.29,3.51,21,9.5,True,True,REM,0.028,neutro,3.874,2.27,1.0,0.666,0.527
63289,Edenílson,BOT,Meia,6,6.15,0.0,3.2,14,0.0,False,True,CAP,0.576,valor_bom,3.523,1.41,1.0,0.414,0.461
116447,Hércules,FLU,Meia,7,7.05,0.23,3.76,20,3.2,True,True,REM,0.584,valor_bom,3.854,3.01,1.0,0.666,0.527
72018,Tiago Volpi,RBB,Goleiro,7,10.21,1.07,5.75,14,8.1,True,True,GRE,0.569,valor_bom,5.157,3.11,1.0,0.539,0.504
113034,Freytes,FLU,Zagueiro,5,5.23,0.0,2.63,17,0.0,False,True,REM,-0.104,neutro,2.677,1.92,1.0,0.666,0.527
63013,Marcos Rocha,GRE,Lateral,6,5.95,0.0,0.8,4,0.0,False,False,RBB,-1.359,armadilha_leve,2.587,0.8,0.5,0.145,0.504
140484,Riquelme Felipe,FLU,Atacante,5,3.53,0.0,0.7,3,0.0,False,True,REM,-0.211,neutro,1.939,0.7,0.375,0.666,0.527
87342,Kannemann,GRE,Zagueiro,3,3.37,-0.41,-0.2,3,0.2,True,False,RBB,-1.119,armadilha_leve,0.931,0.0,0.375,0.145,0.504
87887,Balbuena,GRE,Zagueiro,6,6.98,0.0,3.94,7,0.0,False,False,RBB,0.668,valor_bom,3.946,3.08,0.875,0.145,0.504
88037,Luís Castro,GRE,Técnico,7,8.9,-0.58,4.64,21,2.6,True,False,RBB,-1.332,armadilha_leve,4.655,4.64,1.0,0.145,0.504
89273,João Pedro,GRE,Lateral,6,3.11,0.0,0.72,5,0.0,False,False,RBB,-0.753,armadilha_leve,1.429,0.72,0.625,0.145,0.504
91908,Pavón,GRE,Atacante,7,6.01,-1.43,4.04,19,0.9,True,False,RBB,1.085,valor_bom,4.274,3.09,1.0,0.145,0.504
89883,Dodi,GRE,Meia,6,2.3,-0.22,-0.01,8,-0.6,True,False,RBB,-0.547,armadilha_leve,0.494,0.0,1.0,0.145,0.504
97145,Villasanti,GRE,Meia,7,6.99,0.0,2.3,2,0.0,False,False,RBB,0.458,neutro,3.731,2.3,0.25,0.145,0.504
91706,Marlon,GRE,Lateral,7,8.97,0.0,5.49,8,0.0,False,False,RBB,0.551,valor_bom,5.346,3.74,1.0,0.145,0.504
102318,Caio Paulista,GRE,Lateral,6,5.54,-0.08,3.19,8,1.5,True,False,RBB,-0.244,neutro,3.335,2.44,1.0,0.145,0.504
104994,Wagner Leonardo,GRE,Zagueiro,7,5.36,0.0,2.78,9,0.0,False,False,RBB,-0.045,neutro,2.779,2.11,1.0,0.145,0.504
105563,Carlos Vinícius,GRE,Atacante,7,13.18,-1.29,5.37,20,0.6,True,False,RBB,-0.513,armadilha_leve,5.216,1.52,1.0,0.145,0.504
109966,Monsalve,GRE,Meia,6,3.12,0.0,0.64,7,0.0,False,False,RBB,-0.878,armadilha_leve,0.831,0.64,0.875,0.145,0.504
111309,Gustavo Martins,GRE,Zagueiro,5,5.66,0.16,2.66,14,1.3,True,False,RBB,-0.302,neutro,2.703,1.3,1.0,0.145,0.504
112616,Gabriel Grando,GRE,Goleiro,6,3.77,0.0,0.3,1,0.0,False,False,RBB,0.172,neutro,2.331,0.3,0.125,0.145,0.504
116067,Thiago Beltrame,GRE,Goleiro,6,2.08,0.0,0.7,1,0.0,False,False,RBB,1.376,valor_bom,2.376,0.7,0.125,0.145,0.504
86711,Richard,INT,Meia,6,4.0,0.0,0.0,0,0.0,False,True,CAM,-2.546,armadilha_forte,0.0,0.0,0.0,0.442,0.479
72951,Mercado,INT,Zagueiro,7,6.09,-0.29,3.76,14,2.7,True,True,CAM,0.929,valor_bom,3.83,2.69,1.0,0.442,0.479
118238,Ronald,GRE,Meia,6,3.0,0.0,0.0,0,0.0,False,False,RBB,-1.798,armadilha_forte,0.0,0.0,0.0,0.145,0.504
130889,Riquelme,GRE,Meia,6,2.42,0.0,-1.45,2,0.0,False,False,RBB,-0.649,armadilha_leve,0.508,0.0,0.25,0.145,0.504
142004,Amuzu,GRE,Atacante,2,7.53,0.32,4.08,19,5.5,True,False,RBB,0.334,neutro,4.302,2.87,1.0,0.145,0.504
88136,Ivan,REM,Goleiro,6,7.58,0.0,10.2,1,0.0,False,False,FLU,0.938,valor_bom,4.795,5.2,0.125,0.313,0.527
92182,Juninho,INT,Zagueiro,6,5.36,0.0,2.17,6,0.0,False,True,CAM,-0.382,neutro,2.517,1.17,0.75,0.442,0.479
70944,Bruno Henrique,INT,Meia,7,4.32,0.58,1.88,20,4.7,True,True,CAM,-0.392,neutro,1.926,1.63,1.0,0.442,0.479
92981,Ronaldo,INT,Meia,6,3.88,0.0,2.38,9,0.0,False,True,CAM,0.258,neutro,2.22,1.82,1.0,0.442,0.479
101960,Vitinho,INT,Atacante,7,7.19,-0.49,4.62,22,1.2,True,True,CAM,0.986,valor_bom,4.676,3.57,1.0,0.442,0.479
106202,Bruno Gomes,INT,Meia,7,6.4,0.03,3.38,23,2.7,True,True,CAM,0.51,valor_bom,3.563,3.38,1.0,0.442,0.479
111683,Anthoni,INT,Goleiro,6,3.91,0.0,2.55,9,0.0,False,True,CAM,0.317,neutro,2.566,1.99,1.0,0.442,0.479
89637,Thiago Maia,INT,Meia,6,3.6,0.0,0.92,10,0.0,False,True,CAM,-0.527,armadilha_leve,1.418,0.92,1.0,0.442,0.479
143488,Raykkonen,INT,Atacante,6,2.63,0.0,0.5,1,0.0,False,True,CAM,-0.695,armadilha_leve,0.888,0.5,0.125,0.442,0.479
111466,Victor Gabriel,INT,Zagueiro,3,3.51,0.0,2.16,16,0.0,False,True,CAM,0.007,neutro,1.892,1.6,1.0,0.442,0.479
71631,Weverton,GRE,Goleiro,7,7.21,-0.98,4.64,19,-0.4,True,False,RBB,0.763,valor_bom,4.486,3.06,1.0,0.145,0.504
70592,Felipe Anderson,PAL,Meia,6,6.18,-0.07,3.0,16,1.5,True,True,VAS,0.366,neutro,3.363,2.06,1.0,0.575,0.504
107989,Carbonero,INT,Atacante,7,9.9,1.22,5.46,22,12.0,True,True,CAM,0.643,valor_bom,5.292,2.6,1.0,0.442,0.479
137618,Clayton Sampaio,INT,Zagueiro,6,2.63,0.0,-1.0,0,0.0,False,True,CAM,-1.672,armadilha_forte,0.0,0.0,0.0,0.442,0.479
110510,Aguirre,INT,Lateral,6,5.86,0.0,3.62,15,0.0,False,True,CAM,-0.143,neutro,3.572,2.29,1.0,0.442,0.479
68872,Marcelo Lomba,PAL,Goleiro,6,7.08,0.0,8.9,1,0.0,False,True,VAS,0.96,valor_bom,4.65,3.9,0.125,0.575,0.504
115479,Paulo Pezzolano,INT,Técnico,7,7.56,-0.23,4.76,23,4.37,True,True,CAM,0.674,valor_bom,4.743,4.76,1.0,0.442,0.479
92811,Bruno Rodrigues,CRU,Atacante,6,4.72,1.16,2.4,15,11.6,True,True,FLA,-0.545,armadilha_leve,2.401,1.2,1.0,0.311,0.469
97653,Murilo,PAL,Zagueiro,7,6.84,-0.35,3.55,20,3.6,True,True,VAS,0.368,neutro,3.665,1.95,1.0,0.575,0.504
99818,Paulinho,PAL,Atacante,5,10.37,0.0,3.42,6,0.0,False,True,VAS,-0.919,armadilha_leve,4.226,0.75,0.75,0.575,0.504
104084,Carlos Miguel,PAL,Goleiro,7,7.8,-1.1,5.01,22,0.9,True,True,VAS,0.849,valor_bom,4.772,3.19,1.0,0.575,0.504
122396,Ryan,COR,Meia,6,3.0,0.0,0.0,0,0.0,False,False,CFC,-1.798,armadilha_forte,0.0,0.0,0.0,0.211,0.384
71684,Gustavo Gómez,PAL,Zagueiro,7,10.99,0.43,4.98,20,10.2,True,True,VAS,0.207,neutro,4.686,2.48,1.0,0.575,0.504
71227,Maicon,CFC,Zagueiro,6,3.86,0.0,1.93,14,0.0,False,True,COR,-0.472,neutro,1.721,1.07,1.0,0.307,0.384
110506,Abel Ferreira,PAL,Técnico,7,11.69,-0.39,6.54,23,4.73,True,True,VAS,0.968,valor_bom,6.425,6.54,1.0,0.575,0.504
108683,Emiliano Martínez,PAL,Meia,6,3.99,-0.9,2.19,11,0.0,True,True,VAS,0.07,neutro,2.127,2.19,1.0,0.575,0.504
84674,Lucas Evangelista,PAL,Meia,6,3.94,0.0,1.09,19,0.0,False,True,VAS,-0.823,armadilha_leve,1.372,0.83,1.0,0.575,0.504
102130,Piquerez,PAL,Lateral,7,11.05,-0.8,6.67,11,3.7,True,True,VAS,0.674,valor_bom,6.052,3.76,1.0,0.575,0.504
82463,Otávio,FLU,Meia,6,2.87,0.0,0.58,6,0.0,False,True,REM,-0.684,armadilha_leve,0.818,0.58,0.75,0.666,0.527
124526,Giay,PAL,Lateral,6,6.71,-0.58,4.52,18,2.0,True,True,VAS,0.161,neutro,4.2,3.35,1.0,0.575,0.504
105175,Khellven,PAL,Lateral,6,5.69,0.0,2.9,15,0.0,False,True,VAS,-0.606,armadilha_leve,3.102,2.1,1.0,0.575,0.504
113103,Flaco López,PAL,Atacante,7,13.77,0.85,6.29,20,8.5,True,True,VAS,0.182,neutro,5.873,3.14,1.0,0.575,0.504
72279,Thomazella,MIR,Goleiro,6,0.83,0.0,-1.35,2,0.0,False,False,SAN,3.123,valor_oculto,2.762,0.0,0.25,0.477,0.5
141451,Allan,PAL,Meia,7,12.25,-0.14,5.82,20,4.1,True,True,VAS,0.719,valor_bom,5.326,4.32,1.0,0.575,0.504
111832,Jefté,PAL,Lateral,5,4.16,0.0,2.47,7,0.0,False,True,VAS,-0.755,armadilha_leve,2.151,0.9,0.875,0.575,0.504
112863,Ramón Sosa,PAL,Atacante,6,5.87,0.18,3.31,19,2.0,True,True,VAS,-0.443,neutro,3.042,1.1,1.0,0.575,0.504
73318,Daniel Borges,MIR,Lateral,6,5.75,0.0,4.04,5,0.0,False,False,SAN,0.064,neutro,3.696,3.44,0.625,0.477,0.5
82775,Lucas Ramon,SAO,Lateral,7,9.38,-0.82,5.03,16,-0.8,True,False,CHA,0.092,neutro,5.087,4.16,1.0,0.27,0.458
79066,Alex Muralha,MIR,Goleiro,6,2.64,0.0,-1.0,0,0.0,False,False,SAN,-1.31,armadilha_leve,0.0,0.0,0.0,0.477,0.5
133679,Benedetti,PAL,Zagueiro,6,5.42,0.0,4.85,2,0.0,False,True,VAS,0.454,neutro,3.192,1.85,0.25,0.575,0.504
136156,Larson,PAL,Meia,6,2.1,0.0,0.48,4,0.0,False,True,VAS,0.069,neutro,0.825,0.48,0.5,0.575,0.504
90917,Carlos Eduardo,MIR,Atacante,6,4.97,0.0,3.06,12,0.0,False,False,SAN,-0.198,neutro,2.798,1.98,1.0,0.477,0.5
81005,André Luis,MIR,Atacante,6,3.05,0.0,1.02,11,0.0,False,False,SAN,-1.008,armadilha_leve,0.985,0.29,1.0,0.477,0.5
101708,Felipe Jonatan,CFC,Lateral,6,4.54,0.0,2.38,15,0.0,False,True,COR,-0.297,neutro,2.763,1.78,1.0,0.307,0.384
87742,Neto Moura,MIR,Meia,6,3.23,-0.08,1.45,12,0.2,True,False,SAN,-0.429,neutro,1.269,1.45,1.0,0.477,0.5
97321,Alesson,MIR,Atacante,7,8.06,-0.24,4.72,18,1.3,True,False,SAN,0.682,valor_bom,4.754,3.89,1.0,0.477,0.5
104027,Rafael Guanaes,MIR,Técnico,7,6.97,-0.02,4.1,20,3.2,True,False,SAN,0.12,neutro,4.27,4.1,1.0,0.477,0.5
104204,Edson Carioca,MIR,Atacante,6,4.14,0.09,2.11,14,1.5,True,False,SAN,-0.356,neutro,2.217,1.54,1.0,0.477,0.5
105903,Aldo Filho,MIR,Meia,5,3.8,0.0,2.09,15,0.0,False,False,SAN,0.134,neutro,2.073,1.76,1.0,0.477,0.5
117403,Renato Marques,CFC,Atacante,6,2.73,0.0,0.74,7,0.0,False,True,COR,-0.86,armadilha_leve,0.845,0.74,0.875,0.307,0.384
97460,João Victor,MIR,Zagueiro,7,5.64,0.74,2.86,20,7.9,True,False,SAN,-0.121,neutro,2.836,1.86,1.0,0.477,0.5
77777,João Schmidt,SAN,Meia,7,4.81,0.09,2.04,11,4.5,True,True,MIR,-0.547,armadilha_leve,2.04,2.04,1.0,0.499,0.5
98384,Negueba,MIR,Atacante,5,8.57,0.0,5.23,8,0.0,False,False,SAN,0.823,valor_bom,5.03,4.23,1.0,0.477,0.5
97520,Shaylon,MIR,Meia,6,3.48,0.0,1.63,15,0.0,False,False,SAN,-0.003,neutro,1.773,1.3,1.0,0.477,0.5
78478,Willian Arão,SAN,Meia,7,6.57,1.26,3.34,15,9.5,True,True,MIR,0.48,neutro,3.601,3.01,1.0,0.499,0.5
84847,Luan Peres,SAN,Zagueiro,7,6.11,2.04,2.76,15,13.5,True,True,MIR,0.076,neutro,3.174,1.56,1.0,0.499,0.5
102256,Rollheiser,SAN,Meia,2,5.92,0.58,2.67,16,5.5,True,True,MIR,0.219,neutro,3.143,1.42,1.0,0.499,0.5
108469,Adonis Frías,SAN,Zagueiro,6,5.64,0.0,3.4,8,0.0,False,True,MIR,0.204,neutro,3.089,2.27,1.0,0.499,0.5
113690,Diógenes,SAN,Goleiro,6,5.0,0.0,5.55,2,0.0,False,True,MIR,0.362,neutro,3.178,3.05,0.25,0.499,0.5
87470,Thaciano,SAN,Meia,6,5.82,-0.42,2.5,13,0.0,True,True,MIR,0.222,neutro,3.105,1.73,1.0,0.499,0.5
91866,Zé Ivaldo,REM,Zagueiro,6,5.67,0.19,2.51,8,2.8,True,False,FLU,-0.383,neutro,2.644,2.13,1.0,0.313,0.527
83257,Gabriel,SAN,Atacante,7,9.56,0.83,5.05,14,9.6,True,True,MIR,0.349,neutro,4.97,0.91,1.0,0.499,0.5
95466,Igor Vinícius,SAN,Lateral,2,10.68,1.35,6.25,14,11.9,True,True,MIR,0.574,valor_bom,5.869,4.82,1.0,0.499,0.5
102975,Escobar,SAN,Lateral,7,10.8,1.27,6.33,15,11.2,True,True,MIR,0.617,valor_bom,5.938,5.0,1.0,0.499,0.5
141868,Vini Lira,SAN,Lateral,5,3.79,0.0,2.42,4,0.0,False,True,MIR,-0.588,armadilha_leve,2.055,2.42,0.5,0.499,0.5
142867,Robinho Jr.,SAN,Atacante,6,2.76,0.0,0.62,4,0.0,False,True,MIR,-0.911,armadilha_leve,0.831,0.62,0.5,0.499,0.5
80570,Wendell,SAO,Lateral,7,7.96,-0.28,4.04,16,2.7,True,False,CHA,-0.136,neutro,4.427,2.54,1.0,0.27,0.458
118775,Lautaro Díaz,SAN,Atacante,6,5.26,0.0,2.28,8,0.0,False,True,MIR,-0.984,armadilha_leve,2.342,1.28,1.0,0.499,0.5
63008,Rafael Tolói,SAO,Zagueiro,5,6.92,0.0,4.1,6,0.0,False,False,CHA,0.783,valor_bom,4.015,3.1,0.75,0.27,0.458
141754,Gabriel Bontempo,SAN,Meia,2,5.38,0.0,3.7,17,0.0,False,True,MIR,0.524,valor_bom,3.169,3.11,1.0,0.499,0.5
70164,Lucas Moura,SAO,Meia,5,7.5,0.0,2.32,8,0.0,False,False,CHA,-0.394,neutro,3.205,1.07,1.0,0.27,0.458
85403,Danielzinho,SAO,Meia,7,6.34,0.0,2.68,19,0.0,False,False,CHA,-0.033,neutro,3.098,2.15,1.0,0.27,0.458
91573,Arboleda,SAO,Zagueiro,7,8.37,-0.18,3.77,10,1.5,True,False,CHA,-0.011,neutro,3.851,3.17,1.0,0.27,0.458
117818,Young,SAO,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,CHA,-1.56,armadilha_forte,0.0,0.0,0.0,0.27,0.458
81845,Alisson,FLU,Meia,6,3.52,0.0,0.96,8,0.0,False,True,REM,-0.368,neutro,1.5,0.33,1.0,0.666,0.527
77656,Cédric Soares,SAO,Lateral,6,3.73,0.0,0.94,8,0.0,False,False,CHA,-1.309,armadilha_leve,1.406,0.94,1.0,0.27,0.458
89840,Calleri,SAO,Atacante,7,11.04,-0.35,5.42,20,0.8,True,False,CHA,0.19,neutro,5.251,2.37,1.0,0.27,0.458
110708,Pedro Rangel,CFC,Goleiro,5,7.48,0.0,4.67,17,0.0,False,True,COR,0.685,valor_bom,4.494,2.91,1.0,0.307,0.384
105300,Ferraresi,BOT,Zagueiro,7,6.38,0.85,2.69,17,6.7,True,True,CAP,-0.156,neutro,3.094,1.98,1.0,0.414,0.461
107873,Bobadilla,SAO,Meia,5,8.06,0.0,3.94,16,0.0,False,False,CHA,0.355,neutro,3.99,3.31,1.0,0.27,0.458
101290,Ferreira,SAO,Atacante,6,6.63,-0.93,3.94,17,1.3,True,False,CHA,0.681,valor_bom,4.225,2.06,1.0,0.27,0.458
106028,Coronel,SAO,Goleiro,6,5.0,0.0,0.0,0,0.0,False,False,CHA,-2.637,armadilha_forte,0.0,0.0,0.0,0.27,0.458
141609,Lucca,SAO,Atacante,5,2.05,0.0,0.23,4,0.0,False,False,CHA,-0.24,neutro,0.701,0.23,0.5,0.27,0.458
118563,Rodriguinho,RBB,Meia,7,6.07,0.0,3.54,11,0.0,False,True,GRE,0.918,valor_bom,3.771,2.63,1.0,0.539,0.504
106294,Marcos Antônio,SAO,Meia,7,6.06,-0.33,2.59,16,1.5,True,False,CHA,0.087,neutro,3.09,1.96,1.0,0.27,0.458
72391,Fernando Diniz,COR,Técnico,7,9.19,-0.42,5.72,16,5.45,True,False,CFC,0.954,valor_bom,5.538,5.72,1.0,0.211,0.384
140542,Ryan Francisco,SAO,Atacante,6,4.35,-0.65,-0.3,1,-0.3,True,False,CHA,-0.664,armadilha_leve,2.104,0.0,0.125,0.27,0.458
113359,Pablo Maia,SAO,Meia,7,5.21,0.86,1.96,14,8.2,True,False,CHA,-0.833,armadilha_leve,1.989,1.6,1.0,0.27,0.458
131617,André Silva,SAO,Atacante,6,3.22,0.0,0.22,13,0.0,False,False,CHA,-1.816,armadilha_forte,0.493,0.22,1.0,0.27,0.458
86686,Tchê Tchê,VAS,Meia,7,4.24,-0.74,2.13,15,2.3,True,False,PAL,-0.129,neutro,2.099,1.8,1.0,0.351,0.504
141611,Maik,SAO,Lateral,6,5.52,0.0,3.48,5,0.0,False,False,CHA,-0.06,neutro,3.481,2.88,0.625,0.27,0.458
81091,Jair,VAS,Meia,5,6.37,-1.28,3.13,3,0.0,True,False,PAL,0.848,valor_bom,3.828,3.13,0.375,0.351,0.504
71123,Thiago Mendes,VAS,Meia,7,7.65,0.5,4.23,18,5.2,True,False,PAL,0.752,valor_bom,4.187,2.84,1.0,0.351,0.504
93716,Paulo Henrique,VAS,Lateral,7,7.31,-0.99,3.15,14,1.3,True,False,PAL,-0.481,neutro,3.896,2.22,1.0,0.351,0.504
95936,Daniel Fuzato,VAS,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,PAL,-0.796,armadilha_leve,0.0,0.0,0.0,0.351,0.504
86410,Victor Luis,MIR,Lateral,6,3.65,0.0,1.2,7,0.0,False,False,SAN,-1.064,armadilha_leve,1.559,0.77,0.875,0.477,0.5
90309,David,VAS,Atacante,6,3.99,-0.23,1.99,18,0.0,True,False,PAL,-0.367,neutro,2.117,0.82,1.0,0.351,0.504
97095,Carlos Cuesta,VAS,Zagueiro,7,5.26,-0.78,2.14,11,1.7,True,False,PAL,-0.467,neutro,2.408,1.14,1.0,0.351,0.504
