atleta_id,nome,clube_id,clube,posicao_id,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,scout_DS,scout_I,scout_CA,scout_DE,scout_FS,scout_GS,scout_PC,scout_SG,scout_FC,scout_A,scout_FD,scout_FF,scout_V,scout_G,scout_GC,scout_FT,scout_PP,scout_PS,scout_CV,scout_DP
111246,Alix Vinicius,280,RBB,3,Zagueiro,6,5.15,0.0,3.0,17,0.0,False,15.0,,4.0,,7.0,,,7.0,29.0,,2.0,4.0,,,,,,,1.0,
112886,Lucas Barbosa,280,RBB,5,Atacante,7,9.31,-0.64,6.13,20,2.7,True,28.0,7.0,5.0,,37.0,,,,37.0,2.0,14.0,25.0,,4.0,,,,,,
104588,Fabrício,280,RBB,1,Goleiro,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
111760,Fabinho,280,RBB,4,Meia,6,2.01,0.18,0.08,7,1.3,True,2.0,,,,5.0,,,,9.0,,,1.0,,,,,,,1.0,
124239,Henry Mosquera,280,RBB,5,Atacante,6,5.26,-0.36,3.49,17,1.2,True,15.0,6.0,3.0,,14.0,,,,19.0,3.0,10.0,15.0,,,,,,,,
107744,Praxedes,280,RBB,4,Meia,6,4.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
122897,Guzmán Rodríguez,280,RBB,3,Zagueiro,6,5.54,0.0,-1.0,0,0.0,False,,,1.0,,,,,,,,,,,,,,,,,
72605,Vitor Hugo,282,CAM,3,Zagueiro,7,7.59,-0.7,4.53,10,6.2,True,5.0,,1.0,,3.0,,,4.0,5.0,,1.0,2.0,,2.0,,,,,,
122394,Gustavinho,280,RBB,4,Meia,6,6.12,0.57,2.74,16,5.0,True,15.0,,1.0,,5.0,,,,15.0,2.0,4.0,2.0,,1.0,,,,,,
113157,Nathan Mendes,287,VIT,2,Lateral,5,7.52,0.0,5.02,12,0.0,False,21.0,,3.0,,10.0,,,5.0,14.0,1.0,,1.0,,,,,,,,
122755,Lucas Cunha,280,RBB,3,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
91607,R. Rústico,277,SAN,5,Atacante,2,4.93,-0.47,2.1,17,0.5,True,15.0,7.0,3.0,,28.0,,,,19.0,,2.0,8.0,,,,,,,,
132274,Ignacio Sosa,280,RBB,4,Meia,6,3.41,0.0,1.5,15,0.0,False,14.0,,5.0,,19.0,,,,17.0,,1.0,1.0,,,,,,,,
98909,Cuello,282,CAM,5,Atacante,7,11.49,0.0,6.45,20,0.0,False,32.0,14.0,1.0,,33.0,,,,16.0,1.0,7.0,18.0,,4.0,,4.0,,,,
140906,Davi Gomes,280,RBB,5,Atacante,5,5.19,0.0,4.25,2,0.0,False,1.0,,,,,,,,,,2.0,2.0,,,,1.0,,,,
72460,Bernard,282,CAM,4,Meia,7,4.44,-0.18,2.97,20,0.0,True,14.0,3.0,,,15.0,,,,13.0,3.0,1.0,4.0,,2.0,,,,,,
138021,Palacios,280,RBB,3,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
101002,Júnior Santos,263,BOT,5,Atacante,6,4.82,0.11,2.39,10,3.4,True,3.0,2.0,1.0,,10.0,,,,7.0,,3.0,4.0,,1.0,,1.0,,,,
68920,Dudu,282,CAM,5,Atacante,6,5.82,-0.1,2.26,15,0.5,True,2.0,,,,9.0,,,,3.0,,6.0,5.0,,2.0,,,,,,
100842,Ruan,282,CAM,3,Zagueiro,2,6.2,-0.13,3.7,20,7.4,True,26.0,1.0,7.0,,14.0,,,4.0,17.0,,2.0,2.0,,2.0,,,,,,
115674,Gabriel Delfim,282,CAM,1,Goleiro,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
107554,Natanael,282,CAM,2,Lateral,7,8.67,0.19,4.9,14,5.5,True,22.0,4.0,,,25.0,,,3.0,14.0,2.0,2.0,4.0,,,,,,,1.0,
105068,Reinier,282,CAM,4,Meia,2,5.39,0.0,2.97,16,0.0,False,7.0,,1.0,,8.0,,,,9.0,1.0,8.0,4.0,,2.0,,1.0,,,,
39656,Alan Franco,282,CAM,4,Meia,7,4.45,-0.16,2.08,18,-0.1,True,24.0,2.0,4.0,,7.0,,,,25.0,1.0,2.0,3.0,,,,,,,,
100084,Igor Gomes,282,CAM,4,Meia,5,5.13,0.0,1.96,8,0.0,False,2.0,,1.0,,5.0,,,,6.0,1.0,,,,1.0,,,,,,
87999,Gustavo Scarpa,282,CAM,4,Meia,6,7.06,0.0,3.09,10,0.0,False,3.0,,,,6.0,,,,2.0,1.0,2.0,7.0,,1.0,,1.0,,,,
92440,André Ramalho,264,COR,3,Zagueiro,5,5.73,0.0,2.55,6,0.0,False,4.0,,4.0,,8.0,,,2.0,5.0,,,1.0,,,,,,,,
85048,Memphis Depay,264,COR,5,Atacante,7,9.34,-0.22,2.14,8,3.2,True,2.0,2.0,,,7.0,,,,4.0,,2.0,2.0,,1.0,,,,,,
40990,Dorival Júnior,276,SAO,6,Técnico,7,8.95,-0.19,3.96,16,3.08,True,,,,,,,,,,,,,1.0,,,,,,,
105531,Matheus Bidu,264,COR,2,Lateral,7,12.32,0.0,7.6,17,0.0,False,37.0,4.0,4.0,,45.0,,1.0,7.0,21.0,1.0,1.0,7.0,,2.0,,,,,,
95556,Raniele,264,COR,4,Meia,7,8.6,0.8,4.52,19,9.8,True,38.0,1.0,5.0,,30.0,,,,30.0,,1.0,10.0,,2.0,,1.0,,,,
78248,Gustavo Henrique,264,COR,3,Zagueiro,7,8.1,-1.17,3.99,19,1.7,True,16.0,,3.0,,8.0,,1.0,7.0,18.0,,5.0,10.0,,1.0,,,,,,
118774,Alexsander,282,CAM,4,Meia,6,4.85,0.0,0.84,5,0.0,False,2.0,,1.0,,4.0,,,,2.0,,,1.0,,,,,,,,
92087,Lyanco,282,CAM,3,Zagueiro,5,7.8,0.0,3.04,9,0.0,False,10.0,,2.0,,6.0,,,3.0,10.0,,,3.0,,,,,,,1.0,
98225,Pedro Raul,264,COR,5,Atacante,7,3.06,-0.48,1.23,11,0.0,True,3.0,3.0,1.0,,6.0,,,,9.0,,1.0,1.0,,1.0,,,,,,
103767,Gabriel Menino,277,SAN,4,Meia,5,9.92,0.0,5.45,9,0.0,False,19.0,1.0,2.0,,14.0,,,,5.0,,5.0,4.0,,1.0,,,,,,
97642,Félix Torres,285,INT,3,Zagueiro,6,4.35,0.0,3.47,17,0.0,False,20.0,1.0,3.0,,6.0,,,4.0,13.0,,1.0,5.0,,1.0,,,,,,
122990,Patrick,282,CAM,4,Meia,5,4.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
97653,Murilo,275,PAL,3,Zagueiro,7,7.0,0.16,3.62,21,5.0,True,20.0,,2.0,,4.0,,,7.0,29.0,1.0,6.0,3.0,,1.0,,,,,1.0,
77485,Carrillo,264,COR,4,Meia,7,4.29,0.01,1.47,19,2.4,True,19.0,2.0,4.0,,7.0,,,,29.0,1.0,,5.0,,,,,,,,
98720,Angileri,264,COR,2,Lateral,6,6.13,0.03,4.38,9,7.5,True,10.0,,3.0,,6.0,,,3.0,6.0,,,4.0,,1.0,,,,,,
101574,Hugo Souza,264,COR,1,Goleiro,7,8.95,0.0,4.21,20,0.0,False,1.0,,1.0,43.0,1.0,19.0,1.0,8.0,,,,,,,,,,,,1.0
117910,Breno Bidon,264,COR,4,Meia,3,8.21,-0.18,3.54,22,2.2,True,22.0,2.0,3.0,,52.0,,,,28.0,1.0,1.0,6.0,,2.0,,1.0,,,,
117632,Garro,264,COR,4,Meia,7,11.23,0.0,5.29,21,0.0,False,11.0,2.0,6.0,,62.0,,,,20.0,6.0,12.0,12.0,,2.0,,2.0,,,,
78435,Vitinho,264,COR,5,Atacante,5,5.06,0.0,2.13,7,0.0,False,5.0,,,,5.0,,,,5.0,,2.0,5.0,,,,,,,,
125488,João Pedro,264,COR,3,Zagueiro,6,8.56,0.0,6.53,3,0.0,False,4.0,,1.0,,1.0,,,1.0,3.0,,1.0,1.0,,1.0,,,,,,
96342,Charles,264,COR,4,Meia,6,3.53,0.0,1.03,3,0.0,False,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,
69140,Allan,263,BOT,4,Meia,6,4.5,0.02,2.05,11,2.3,True,16.0,,3.0,,5.0,,,,11.0,,,3.0,,,,,,,,
42500,Fagner,283,CRU,2,Lateral,6,6.62,0.18,3.96,17,7.4,True,24.0,,3.0,,10.0,,,2.0,21.0,4.0,2.0,4.0,,,,,,,,
107908,Hugo,264,COR,2,Lateral,6,4.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
145744,André,264,COR,4,Meia,5,6.15,0.0,4.07,16,0.0,False,20.0,,1.0,,15.0,,,,16.0,2.0,1.0,5.0,,3.0,,,,,2.0,
131753,Felipe Longo,264,COR,1,Goleiro,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
121824,Kayke,264,COR,5,Atacante,5,3.64,0.0,1.65,6,0.0,False,5.0,,,,3.0,,,,1.0,,1.0,,,,,,,,,
89275,William,283,CRU,2,Lateral,7,9.17,0.0,3.66,11,0.0,False,16.0,1.0,1.0,,4.0,,,3.0,10.0,,4.0,2.0,,,,,,,1.0,
133543,Gui Negão,264,COR,5,Atacante,6,3.12,-0.51,1.18,6,-0.3,True,5.0,,,,,,,,4.0,,,1.0,,,,,,,,
127242,Bahia,264,COR,4,Meia,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
84558,Lucas Romero,283,CRU,4,Meia,7,8.49,0.0,4.49,17,4.7,True,30.0,,3.0,,21.0,,1.0,,22.0,3.0,5.0,3.0,,1.0,,,,,,
96610,Matheus Pereira,283,CRU,4,Meia,7,14.41,0.85,6.72,21,10.0,True,21.0,5.0,9.0,,76.0,,,,36.0,2.0,10.0,25.0,,6.0,,,,2.0,,
100742,Matheus Henrique,283,CRU,4,Meia,6,5.78,1.24,2.19,21,8.3,True,21.0,,3.0,,24.0,,1.0,,14.0,1.0,,7.0,,,,,,,,
105047,João Marcelo,283,CRU,3,Zagueiro,7,3.61,-0.86,2.28,9,-1.9,True,6.0,,1.0,,5.0,,,1.0,10.0,,,,,1.0,,,,,,
122396,Ryan,264,COR,4,Meia,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
111690,Matheus Cunha,285,INT,1,Goleiro,2,5.64,1.3,3.95,13,10.2,True,,,2.0,23.0,3.0,13.0,,6.0,,1.0,,,,,,,,,,
79701,Lucas Silva,283,CRU,4,Meia,6,3.86,0.0,0.41,15,0.0,False,7.0,,5.0,,3.0,,,,8.0,,,2.0,,,,,,,,
88479,Walace,287,VIT,4,Meia,6,3.38,0.51,1.24,5,4.0,True,3.0,,,,1.0,,,,4.0,,,3.0,,,,,,,,
132264,Arroyo,283,CRU,5,Atacante,7,6.92,1.54,3.55,20,13.6,True,12.0,2.0,4.0,,25.0,,,,18.0,1.0,12.0,12.0,,3.0,,,,,1.0,
93478,Wanderson,283,CRU,5,Atacante,6,5.27,0.0,2.07,17,0.0,False,8.0,3.0,,,3.0,,,,8.0,,3.0,6.0,,2.0,,,,,,
137542,Kaique Kenji,283,CRU,5,Atacante,6,2.18,-0.21,1.08,10,0.0,True,1.0,,3.0,,3.0,,,,4.0,,2.0,2.0,,1.0,,,,,,
113158,Marquinhos,283,CRU,5,Atacante,6,3.54,0.0,0.45,2,0.0,False,,,,,3.0,,,,2.0,,,,,,,,,,,
117404,Otávio,283,CRU,1,Goleiro,7,2.63,-0.48,2.34,11,1.6,True,,,2.0,26.0,2.0,12.0,,1.0,,,,,,,,,,,,
141995,Dieguinho,264,COR,4,Meia,6,2.87,-0.16,1.16,12,-0.3,True,2.0,1.0,,,4.0,,,,2.0,,,2.0,,1.0,,,,,,
124912,Jonathan Jesus,283,CRU,3,Zagueiro,6,6.66,0.0,4.27,15,0.0,False,31.0,1.0,3.0,,5.0,,,3.0,15.0,,1.0,8.0,,,,,,,,
114405,Sinisterra,283,CRU,5,Atacante,5,5.85,0.0,3.27,8,0.0,False,8.0,,,,1.0,,,,8.0,,2.0,7.0,,1.0,,,,,,
83528,Léo Pereira,262,FLA,3,Zagueiro,7,8.96,0.0,4.56,18,0.0,False,11.0,,5.0,,9.0,,,8.0,14.0,1.0,3.0,7.0,,2.0,,,,,,
69783,Danilo,262,FLA,3,Zagueiro,6,4.73,-0.66,1.39,8,-0.3,True,6.0,,,,1.0,,,1.0,4.0,,,1.0,,,,,,,1.0,
122660,Japa,2305,MIR,4,Meia,7,5.49,-0.52,4.03,7,0.0,True,6.0,,,,8.0,,,,4.0,,3.0,6.0,,1.0,,,,,,
84816,Varela,262,FLA,2,Lateral,2,7.55,-0.42,4.4,18,0.2,True,20.0,1.0,3.0,,13.0,,,7.0,8.0,2.0,,3.0,,,,,,1.0,,
82627,Luiz Araújo,262,FLA,5,Atacante,6,7.12,-1.51,3.33,13,0.0,True,12.0,1.0,2.0,,8.0,,,,8.0,1.0,2.0,3.0,,2.0,,,,,,
84735,Jorginho,262,FLA,4,Meia,7,8.83,0.29,3.92,17,3.3,True,28.0,,3.0,,25.0,,,,15.0,1.0,,2.0,,2.0,,,,,1.0,
146807,Rayan Lelis,283,CRU,5,Atacante,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
137543,Tevis,283,CRU,5,Atacante,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
104085,Bruno Fuchs,275,PAL,3,Zagueiro,6,8.5,0.0,4.21,7,0.0,False,7.0,,,,1.0,,,4.0,5.0,,,,,,,,,,,
143600,Kauã Moraes,283,CRU,2,Lateral,6,6.81,0.0,4.83,10,0.0,False,10.0,,2.0,,13.0,,,2.0,14.0,1.0,1.0,1.0,,2.0,,,,,,
80061,Saúl,262,FLA,4,Meia,6,6.28,0.0,2.43,6,0.0,False,7.0,,,,,,,,3.0,1.0,,,,,,,,,,
90285,Bruno Henrique,262,FLA,5,Atacante,3,5.03,-1.42,2.58,16,-1.3,True,8.0,3.0,3.0,,10.0,,,,13.0,3.0,3.0,6.0,,1.0,,,,,,
97867,Léo Ortiz,262,FLA,3,Zagueiro,7,8.3,-1.11,4.07,18,0.5,True,13.0,1.0,,,4.0,,,8.0,13.0,,,2.0,,1.0,,2.0,,,,
87863,Arrascaeta,262,FLA,4,Meia,7,14.35,0.24,5.36,15,7.8,True,8.0,,1.0,,15.0,,,,5.0,3.0,6.0,9.0,,3.0,,3.0,,1.0,,
96870,Emerson Royal,262,FLA,2,Lateral,2,7.39,0.0,5.48,10,0.0,False,16.0,1.0,,,3.0,,,5.0,9.0,1.0,1.0,1.0,,,,,,,,
109096,Plata,262,FLA,5,Atacante,7,10.54,-1.62,6.65,13,3.0,True,24.0,,2.0,,13.0,,,,7.0,2.0,10.0,5.0,,2.0,,2.0,,,,
122318,Dyogo Alves,262,FLA,1,Goleiro,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
131967,Villarreal,283,CRU,5,Atacante,6,8.01,-0.61,5.25,13,0.5,True,11.0,2.0,,,16.0,,,,9.0,1.0,5.0,11.0,,3.0,,1.0,,,,
91473,Erick Pulgar,262,FLA,4,Meia,7,6.77,0.8,2.81,13,6.0,True,21.0,,5.0,,9.0,,,,15.0,,1.0,1.0,,1.0,,1.0,,,1.0,
115914,Evertton Araújo,262,FLA,4,Meia,6,2.59,-0.07,1.17,18,0.0,True,9.0,,3.0,,3.0,,,,18.0,1.0,,12.0,,,,1.0,,,1.0,
88393,Ayrton Lucas,262,FLA,2,Lateral,7,8.79,-0.77,5.15,13,4.6,True,11.0,,,,3.0,,,7.0,12.0,2.0,3.0,5.0,,,,,,,,
86757,Everton,262,FLA,5,Atacante,6,5.67,0.0,1.42,9,0.0,False,4.0,,1.0,,4.0,,,,6.0,,1.0,8.0,,,,,,,,
140492,João Victor,262,FLA,3,Zagueiro,6,4.34,0.0,6.5,1,0.0,False,1.0,,,,,,,1.0,,,,,,,,,,,,
62977,Ganso,266,FLU,4,Meia,7,4.45,0.48,1.54,15,7.3,True,11.0,1.0,1.0,,8.0,,,,8.0,,2.0,1.0,,,,1.0,,,,
78445,Renê,266,FLU,2,Lateral,7,10.02,0.02,6.04,16,7.5,True,41.0,,1.0,,14.0,,,3.0,13.0,2.0,4.0,4.0,,,,,,,,
73384,Samuel Xavier,266,FLU,2,Lateral,5,7.3,-0.18,3.56,15,0.9,True,21.0,2.0,4.0,,25.0,,,3.0,18.0,,2.0,2.0,,,,,,,,
122320,Daniel Sales,262,FLA,2,Lateral,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
96652,Allan,264,COR,4,Meia,6,4.44,1.18,1.74,18,11.0,True,19.0,,4.0,,9.0,,,,19.0,1.0,3.0,3.0,,,,,,,1.0,
130189,Léo Nannetti,262,FLA,1,Goleiro,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
143295,Joshua,262,FLA,4,Meia,6,2.6,0.0,-0.3,1,0.0,False,,,,,,,,,1.0,,,,,,,,,,,
87228,Guilherme Arana,266,FLU,2,Lateral,6,7.42,0.0,3.25,14,0.0,False,13.0,1.0,2.0,,5.0,,,2.0,9.0,,4.0,7.0,,1.0,,,,,,
99228,De la Cruz,262,FLA,4,Meia,6,4.41,0.0,0.82,10,0.0,False,4.0,,3.0,,12.0,,,,8.0,,,2.0,,,,,,,,
130382,Guilherme Gomes,262,FLA,4,Meia,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
78855,Thiago Santos,294,CFC,3,Zagueiro,3,4.88,0.33,3.35,17,5.8,True,21.0,,6.0,,15.0,,,5.0,19.0,,2.0,3.0,,,,,,,,
78117,Everaldo,265,BAH,5,Atacante,6,5.75,-0.54,3.79,16,0.0,True,10.0,1.0,2.0,,16.0,,,,13.0,,3.0,6.0,,4.0,,1.0,,,,
87258,Soteldo,266,FLU,5,Atacante,7,4.81,0.53,2.08,17,7.5,True,8.0,1.0,,,14.0,,,,3.0,1.0,5.0,8.0,,,,,,,,
102137,Vitor Eudes,266,FLU,1,Goleiro,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
101478,Marcelo Pitaluga,266,FLU,1,Goleiro,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
101319,Guga,266,FLU,2,Lateral,7,6.24,0.0,3.23,13,0.0,False,14.0,1.0,3.0,,9.0,,,2.0,9.0,2.0,,3.0,,,,,,,,
86485,Keno,294,CFC,5,Atacante,6,3.09,0.0,0.61,7,0.0,False,,1.0,,,6.0,,,,2.0,,1.0,1.0,,,,,,,,
145705,Douglas Telles,262,FLA,5,Atacante,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
103523,Ignácio,266,FLU,3,Zagueiro,7,6.15,-1.17,3.48,11,3.8,True,13.0,,3.0,,9.0,,,1.0,9.0,,,5.0,,1.0,,1.0,,,,
122573,Wallace Yan,262,FLA,5,Atacante,6,2.44,0.0,0.1,7,0.0,False,,2.0,1.0,,5.0,,,,2.0,,,,,,,,,,,
102928,Canobbio,266,FLU,5,Atacante,7,10.38,-0.88,6.87,16,3.1,True,28.0,2.0,5.0,,26.0,,,,24.0,3.0,9.0,8.0,,4.0,,2.0,,,1.0,
82463,Otávio,266,FLU,4,Meia,6,2.87,0.0,0.58,6,0.0,False,2.0,,1.0,,2.0,,,,5.0,,1.0,1.0,,,,,,,,
89493,Igor Rabello,266,FLU,3,Zagueiro,5,8.06,0.0,6.65,2,0.0,False,5.0,,,,,,,1.0,,,,1.0,,,,,,,,
116447,Hércules,266,FLU,4,Meia,3,6.47,-0.58,3.57,21,-0.2,True,27.0,2.0,3.0,,8.0,,,,29.0,,8.0,11.0,,3.0,,,,,,
127932,Júlio Fidelis,266,FLU,2,Lateral,6,1.66,-0.34,-0.3,1,-0.3,True,,,,,,,,,1.0,,,,,,,,,,,
100987,Nonato,266,FLU,4,Meia,7,5.16,-0.18,2.15,11,0.2,True,9.0,,4.0,,6.0,,,,13.0,1.0,1.0,1.0,,1.0,,,,,,
79631,Cano,266,FLU,5,Atacante,6,4.31,-1.58,2.28,8,0.0,True,,,,,,,,,1.0,,3.0,5.0,,1.0,,1.0,,,,
63289,Edenílson,263,BOT,4,Meia,6,6.33,0.18,3.21,15,3.3,True,6.0,1.0,2.0,,5.0,,,,10.0,2.0,2.0,3.0,,3.0,,1.0,,,,
110759,John Kennedy,266,FLU,5,Atacante,5,10.92,0.0,7.3,17,0.0,False,13.0,2.0,,,8.0,,,,19.0,1.0,16.0,9.0,,9.0,,1.0,,,,
72018,Tiago Volpi,280,RBB,1,Goleiro,7,10.17,-0.04,5.87,15,7.6,True,,,,43.0,,14.0,,6.0,,,,,,2.0,,,,,,
88037,Luís Castro,284,GRE,6,Técnico,7,8.66,-0.24,4.51,22,1.83,True,,,,,,,,,,,,,6.0,,,,,,,
113034,Freytes,266,FLU,3,Zagueiro,5,5.23,0.0,2.63,17,0.0,False,15.0,,3.0,,10.0,,,4.0,15.0,,,6.0,,,,,,,,
87342,Kannemann,284,GRE,3,Zagueiro,6,3.37,0.0,-0.2,3,0.0,False,2.0,,2.0,,,,1.0,,2.0,,,,,,,,,,,
91706,Marlon,284,GRE,2,Lateral,7,8.29,-0.68,5.01,9,1.2,True,15.0,1.0,2.0,,12.0,,,1.0,11.0,1.0,2.0,2.0,,1.0,,,,,,
140484,Riquelme Felipe,266,FLU,5,Atacante,6,4.18,0.65,1.77,4,5.0,True,2.0,,1.0,,2.0,,,,3.0,1.0,,,,,,,,,,
63013,Marcos Rocha,284,GRE,2,Lateral,6,5.95,0.0,0.8,4,0.0,False,2.0,,,,1.0,,,,1.0,,,,,,,,,,,
97145,Villasanti,284,GRE,4,Meia,7,6.37,-0.62,2.2,3,2.0,True,2.0,,1.0,,4.0,,,,2.0,,2.0,1.0,,,,,,,,
89883,Dodi,284,GRE,4,Meia,5,2.3,0.0,-0.01,8,0.0,False,2.0,,2.0,,1.0,,,,8.0,,,1.0,,,,,,,,
102318,Caio Paulista,284,GRE,2,Lateral,6,5.54,0.0,3.19,8,0.0,False,9.0,,,,2.0,,,2.0,2.0,,,2.0,,,,,,,,
132071,Serna,266,FLU,5,Atacante,6,6.92,-0.09,3.72,22,8.1,True,16.0,7.0,1.0,,25.0,,,,19.0,2.0,7.0,9.0,,3.0,,1.0,,,,
105563,Carlos Vinícius,284,GRE,5,Atacante,7,12.8,-0.38,5.11,21,0.0,True,6.0,18.0,4.0,,22.0,,,,26.0,1.0,11.0,10.0,,9.0,,1.0,,,,
87887,Balbuena,284,GRE,3,Zagueiro,6,6.98,0.0,3.94,7,0.0,False,11.0,1.0,,,2.0,,,2.0,2.0,,,1.0,,,,,,,,
89273,João Pedro,284,GRE,2,Lateral,6,3.11,0.0,0.72,5,0.0,False,3.0,1.0,,,2.0,,,,6.0,,,,,,,,,,,
104994,Wagner Leonardo,284,GRE,3,Zagueiro,7,5.23,-0.13,2.5,10,0.0,True,13.0,1.0,1.0,,2.0,,,2.0,10.0,,,2.0,,,,,,,1.0,
111309,Gustavo Martins,284,GRE,3,Zagueiro,5,5.66,0.0,2.66,14,0.0,False,10.0,1.0,3.0,,5.0,,1.0,3.0,14.0,2.0,1.0,6.0,,,1.0,,,,,
112616,Gabriel Grando,284,GRE,1,Goleiro,6,3.77,0.0,0.3,1,0.0,False,,,,1.0,,1.0,,,,,,,,,,,,,,
105647,Maurício,275,PAL,4,Meia,6,7.93,0.19,4.33,21,9.3,True,11.0,2.0,2.0,,18.0,,,,16.0,1.0,9.0,11.0,,6.0,,,,,,
70944,Bruno Henrique,285,INT,4,Meia,7,3.47,-0.85,1.73,21,-1.2,True,15.0,1.0,,,7.0,,,,28.0,1.0,5.0,10.0,,,,,,,,
72951,Mercado,285,INT,3,Zagueiro,3,6.31,0.22,3.81,15,4.5,True,22.0,1.0,6.0,,8.0,,,4.0,15.0,,1.0,2.0,,1.0,,,,,,
142004,Amuzu,284,GRE,5,Atacante,7,6.77,-0.76,3.9,20,0.5,True,14.0,,,,29.0,,,,12.0,3.0,8.0,13.0,,1.0,,1.0,,,,
91908,Pavón,284,GRE,5,Atacante,7,5.72,-0.29,3.82,20,-0.3,True,36.0,4.0,5.0,,8.0,,,,14.0,2.0,3.0,4.0,,1.0,,1.0,,,,
88136,Ivan,364,REM,1,Goleiro,6,7.58,0.0,10.2,1,0.0,False,,,,4.0,,,,1.0,,,,,,,,,,,,
118238,Ronald,284,GRE,4,Meia,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
116067,Thiago Beltrame,284,GRE,1,Goleiro,6,2.08,0.0,0.7,1,0.0,False,,,,5.0,1.0,3.0,,,1.0,,,,,,,,,,1.0,
110510,Aguirre,285,INT,2,Lateral,7,6.52,0.66,3.97,16,9.3,True,18.0,1.0,2.0,,2.0,,,4.0,12.0,1.0,3.0,6.0,,1.0,,,,,,
107989,Carbonero,285,INT,5,Atacante,7,8.33,-1.57,5.25,23,0.7,True,9.0,14.0,3.0,,46.0,,,,25.0,3.0,13.0,22.0,,6.0,,,,,,
101960,Vitinho,285,INT,5,Atacante,7,7.08,-0.11,4.48,23,1.3,True,33.0,3.0,4.0,,35.0,,1.0,,28.0,3.0,11.0,13.0,,1.0,,1.0,,,,
115479,Paulo Pezzolano,285,INT,6,Técnico,7,7.82,0.26,4.83,24,6.4,True,,,,,,,,,,,,,5.0,,,,,,,
130889,Riquelme,284,GRE,4,Meia,6,2.42,0.0,-1.45,2,0.0,False,,,,,2.0,,,,3.0,,,,,,,,,,1.0,
111683,Anthoni,285,INT,1,Goleiro,2,4.63,0.72,2.79,10,5.0,True,,,,25.0,1.0,15.0,,2.0,,,,,,,,,,,,
106202,Bruno Gomes,285,INT,4,Meia,3,7.32,0.92,3.63,24,9.4,True,45.0,,3.0,,41.0,,,,26.0,,1.0,7.0,,,,1.0,,,,
92981,Ronaldo,285,INT,4,Meia,6,3.88,0.0,2.38,9,0.0,False,9.0,,1.0,,3.0,,,,10.0,,,3.0,,1.0,,,,,,
86711,Richard,285,INT,4,Meia,6,4.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
109966,Monsalve,284,GRE,4,Meia,6,3.12,0.0,0.64,7,0.0,False,1.0,,1.0,,9.0,,,,7.0,,,2.0,,,,,,,,
71684,Gustavo Gómez,275,PAL,3,Zagueiro,7,9.68,-1.31,4.8,21,1.2,True,18.0,7.0,1.0,,3.0,,,7.0,21.0,1.0,1.0,9.0,,4.0,,,,,,
68872,Marcelo Lomba,275,PAL,1,Goleiro,6,7.08,0.0,8.9,1,0.0,False,,,,3.0,,,,1.0,,,,,,,,,,,,
111466,Victor Gabriel,285,INT,3,Zagueiro,3,3.51,0.0,2.16,16,0.0,False,20.0,,6.0,,9.0,,1.0,3.0,22.0,,,2.0,,,,,,,1.0,
70592,Felipe Anderson,275,PAL,4,Meia,7,6.77,0.59,3.18,17,6.0,True,17.0,,1.0,,5.0,,,,8.0,1.0,1.0,5.0,,2.0,,1.0,,,,
93790,Marlon Freitas,275,PAL,4,Meia,7,5.31,-0.84,2.65,23,-1.3,True,28.0,1.0,5.0,,2.0,,,,24.0,1.0,1.0,10.0,,2.0,,,,,,
